date,ninsee,no2,o3,pm10
03/04/2018,77249,22,30,19
03/04/2018,77250,11,36,15
03/04/2018,77251,18,32,15
03/04/2018,77252,18,32,15
03/04/2018,77253,18,32,15
03/04/2018,77254,18,33,15
03/04/2018,77255,16,33,14
03/04/2018,77256,12,36,15
03/04/2018,77257,11,34,15
03/04/2018,77258,26,29,19
03/04/2018,77259,19,33,17
03/04/2018,77260,11,36,15
03/04/2018,77261,8,37,14
03/04/2018,77262,11,36,15
03/04/2018,77263,11,36,15
03/04/2018,77264,15,35,15
03/04/2018,77265,11,35,15
03/04/2018,77266,12,35,14
03/04/2018,77267,7,37,14
03/04/2018,77268,18,33,17
03/04/2018,77269,18,33,15
03/04/2018,77270,13,35,15
03/04/2018,77271,8,37,14
03/04/2018,77272,12,36,15
03/04/2018,77273,17,34,17
03/04/2018,77274,13,34,17
03/04/2018,77275,11,36,15
03/04/2018,77276,16,34,17
03/04/2018,77277,17,34,15
03/04/2018,77278,13,36,15
03/04/2018,77279,10,37,15
03/04/2018,77280,11,34,15
03/04/2018,77281,14,35,15
03/04/2018,77282,23,32,17
03/04/2018,77283,11,34,15
03/04/2018,77284,14,34,17
03/04/2018,77285,18,33,15
03/04/2018,77286,12,36,15
03/04/2018,77287,10,36,15
03/04/2018,77288,18,33,15
03/04/2018,77289,11,36,15
03/04/2018,77290,11,35,15
03/04/2018,77291,23,31,17
03/04/2018,77292,21,33,17
03/04/2018,77293,10,37,15
03/04/2018,77294,23,31,17
03/04/2018,77295,18,33,15
03/04/2018,77296,18,32,15
03/04/2018,77297,9,37,14
03/04/2018,77298,12,36,15
03/04/2018,77299,8,37,14
03/04/2018,77300,13,35,15
03/04/2018,77301,11,36,15
03/04/2018,77302,5,37,14
03/04/2018,77303,10,35,15
03/04/2018,77304,10,35,15
03/04/2018,77305,10,36,14
03/04/2018,77306,18,32,15
03/04/2018,77307,21,32,19
03/04/2018,77308,18,34,17
03/04/2018,77309,16,34,17
03/04/2018,77310,11,36,15
03/04/2018,77311,12,36,15
03/04/2018,77312,7,37,14
03/04/2018,77313,9,37,14
03/04/2018,77314,10,36,15
03/04/2018,77315,17,33,17
03/04/2018,77316,8,37,14
03/04/2018,77317,16,34,15
03/04/2018,77318,16,34,15
03/04/2018,77319,11,36,15
03/04/2018,77320,13,35,15
03/04/2018,77321,11,36,15
03/04/2018,77322,21,33,17
03/04/2018,77323,21,32,17
03/04/2018,77325,11,36,15
03/04/2018,77326,18,33,15
03/04/2018,77327,14,35,15
03/04/2018,77328,9,36,12
03/04/2018,77329,7,37,14
03/04/2018,77330,15,34,17
03/04/2018,77331,10,35,15
03/04/2018,77332,19,33,17
03/04/2018,77333,6,37,14
03/04/2018,77335,16,34,17
03/04/2018,77336,18,33,17
03/04/2018,77337,26,29,19
03/04/2018,77338,8,37,14
03/04/2018,77339,9,36,14
03/04/2018,77340,6,37,14
03/04/2018,77341,11,36,15
03/04/2018,77342,7,37,14
03/04/2018,77343,11,35,15
03/04/2018,77344,15,34,17
03/04/2018,77345,11,35,15
03/04/2018,77347,11,36,15
03/04/2018,77348,6,37,14
03/04/2018,77349,19,33,17
03/04/2018,77350,22,31,19
03/04/2018,77352,18,33,15
03/04/2018,77353,7,37,14
03/04/2018,77354,12,35,14
03/04/2018,77355,11,36,15
03/04/2018,77356,10,36,15
03/04/2018,77357,14,35,15
03/04/2018,77358,15,34,17
03/04/2018,77359,14,34,14
03/04/2018,77360,15,35,15
03/04/2018,77361,13,35,15
03/04/2018,77363,23,30,19
03/04/2018,77364,17,33,17
03/04/2018,77365,15,35,15
03/04/2018,77366,16,34,17
03/04/2018,77367,11,34,15
03/04/2018,77368,11,36,15
03/04/2018,77369,13,34,17
03/04/2018,77370,7,37,14
03/04/2018,77371,14,35,15
03/04/2018,77372,24,30,19
03/04/2018,77373,24,30,19
03/04/2018,77374,23,31,19
03/04/2018,77376,19,33,17
03/04/2018,77377,20,32,17
03/04/2018,77378,16,34,14
03/04/2018,77379,11,36,15
03/04/2018,77380,12,34,17
03/04/2018,77381,15,35,15
03/04/2018,77382,16,34,17
03/04/2018,77383,13,36,15
03/04/2018,77384,18,32,15
03/04/2018,77385,11,36,15
03/04/2018,77386,4,37,14
03/04/2018,77387,8,37,14
03/04/2018,77388,11,35,15
03/04/2018,77389,17,33,14
03/04/2018,77390,24,30,19
03/04/2018,77391,11,36,15
03/04/2018,77392,17,33,17
03/04/2018,77393,15,34,15
03/04/2018,77394,18,32,15
03/04/2018,77395,7,37,14
03/04/2018,77396,11,36,15
03/04/2018,77397,11,35,15
03/04/2018,77398,11,36,15
03/04/2018,77399,8,37,14
03/04/2018,77400,14,35,15
03/04/2018,77401,11,35,15
03/04/2018,77402,11,36,15
03/04/2018,77403,11,36,15
03/04/2018,77404,11,36,15
03/04/2018,77405,12,35,15
03/04/2018,77406,12,36,15
03/04/2018,77407,18,34,15
03/04/2018,77408,13,34,15
03/04/2018,77409,10,36,14
03/04/2018,77410,18,32,15
03/04/2018,77411,13,36,15
03/04/2018,77412,13,35,14
03/04/2018,77413,17,33,17
03/04/2018,77414,11,36,15
03/04/2018,77415,13,35,15
03/04/2018,77416,13,36,15
03/04/2018,77417,11,36,15
03/04/2018,77418,12,36,15
03/04/2018,77419,9,36,14
03/04/2018,77420,19,33,17
03/04/2018,77421,11,36,15
03/04/2018,77423,11,36,15
03/04/2018,77424,11,36,15
03/04/2018,77425,11,35,14
03/04/2018,77426,16,34,15
03/04/2018,77427,20,33,17
03/04/2018,77428,15,34,14
03/04/2018,77429,11,35,15
03/04/2018,77430,15,34,17
03/04/2018,77431,6,37,14
03/04/2018,77432,11,36,15
03/04/2018,77433,14,35,15
03/04/2018,77434,11,36,15
03/04/2018,77435,15,34,14
03/04/2018,77436,12,36,15
03/04/2018,77437,16,34,17
03/04/2018,77438,24,30,19
03/04/2018,77439,11,36,14
03/04/2018,77440,12,35,15
03/04/2018,77441,12,35,14
03/04/2018,77442,9,35,14
03/04/2018,77443,14,35,15
03/04/2018,77444,11,36,15
03/04/2018,77445,18,33,15
03/04/2018,77446,12,36,15
03/04/2018,77447,18,33,15
03/04/2018,77448,12,35,15
03/04/2018,77449,19,32,17
03/04/2018,77450,20,30,17
03/04/2018,77451,12,35,15
03/04/2018,77452,11,36,15
03/04/2018,77453,17,33,14
03/04/2018,77454,12,36,15
03/04/2018,77455,18,32,15
03/04/2018,77456,11,36,15
03/04/2018,77457,18,32,15
03/04/2018,77458,8,37,14
03/04/2018,77459,11,36,15
03/04/2018,77460,11,35,15
03/04/2018,77461,11,36,15
03/04/2018,77462,21,32,17
03/04/2018,77463,9,36,14
03/04/2018,77464,22,31,19
03/04/2018,77465,9,37,14
03/04/2018,77466,16,34,15
03/04/2018,77467,10,37,15
03/04/2018,77468,25,30,19
03/04/2018,77469,14,35,15
03/04/2018,77470,20,33,17
03/04/2018,77471,9,36,12
03/04/2018,77472,11,36,15
03/04/2018,77473,7,37,14
03/04/2018,77474,18,33,17
03/04/2018,77475,13,34,15
03/04/2018,77476,12,34,15
03/04/2018,77477,5,37,14
03/04/2018,77478,12,35,15
03/04/2018,77479,25,30,19
03/04/2018,77480,12,35,14
03/04/2018,77481,13,36,15
03/04/2018,77482,9,37,14
03/04/2018,77483,13,34,15
03/04/2018,77484,13,34,15
03/04/2018,77485,8,37,14
03/04/2018,77486,14,36,15
03/04/2018,77487,18,33,14
03/04/2018,77489,9,37,15
03/04/2018,77490,11,35,15
03/04/2018,77491,8,36,14
03/04/2018,77492,10,35,15
03/04/2018,77493,17,33,15
03/04/2018,77494,10,36,14
03/04/2018,77495,18,33,15
03/04/2018,77496,13,36,15
03/04/2018,77498,17,33,17
03/04/2018,77500,9,37,15
03/04/2018,77501,8,37,14
03/04/2018,77504,7,37,14
03/04/2018,77505,13,35,15
03/04/2018,77506,7,37,14
03/04/2018,77507,11,36,15
03/04/2018,77508,18,33,17
03/04/2018,77509,12,36,15
03/04/2018,77510,19,33,17
03/04/2018,77511,21,32,17
03/04/2018,77512,10,35,15
03/04/2018,77513,16,34,17
03/04/2018,77514,23,30,19
03/04/2018,77515,17,33,17
03/04/2018,77516,8,37,14
03/04/2018,77517,23,30,19
03/04/2018,77518,15,34,14
03/04/2018,77519,11,36,15
03/04/2018,77520,5,37,14
03/04/2018,77521,17,34,17
03/04/2018,77522,10,36,15
03/04/2018,77523,10,36,15
03/04/2018,77524,11,36,15
03/04/2018,77525,18,33,17
03/04/2018,77526,11,34,15
03/04/2018,77527,15,35,15
03/04/2018,77528,18,32,15
03/04/2018,77529,16,34,17
03/04/2018,77530,11,36,15
03/04/2018,77531,9,37,15
03/04/2018,77532,12,36,15
03/04/2018,77533,10,35,14
03/04/2018,77534,18,33,15
03/04/2018,78003,8,37,14
03/04/2018,78005,20,33,15
03/04/2018,78006,11,38,12
03/04/2018,78007,14,33,14
03/04/2018,78009,9,37,14
03/04/2018,78010,13,33,14
03/04/2018,78013,12,34,12
03/04/2018,78015,16,33,14
03/04/2018,78020,12,34,12
03/04/2018,78029,13,33,14
03/04/2018,78030,9,37,14
03/04/2018,78031,13,33,12
03/04/2018,78033,13,33,14
03/04/2018,78034,11,35,12
03/04/2018,78036,11,35,12
03/04/2018,78043,14,33,15
03/04/2018,78048,11,37,12
03/04/2018,78049,13,33,14
03/04/2018,78050,10,36,14
03/04/2018,78053,11,35,12
03/04/2018,78057,12,34,12
03/04/2018,78062,12,35,14
03/04/2018,78068,12,35,12
03/04/2018,78070,12,33,12
03/04/2018,78071,9,37,14
03/04/2018,78072,13,34,12
03/04/2018,78073,11,34,15
03/04/2018,78076,12,36,12
03/04/2018,78077,11,38,12
03/04/2018,78082,13,34,12
03/04/2018,78084,11,35,12
03/04/2018,78087,8,37,14
03/04/2018,78089,12,34,12
03/04/2018,78090,13,33,14
03/04/2018,78092,18,30,15
03/04/2018,78096,11,37,12
03/04/2018,78104,13,33,12
03/04/2018,78107,12,35,12
03/04/2018,78108,10,37,12
03/04/2018,78113,12,33,12
03/04/2018,78117,12,34,15
03/04/2018,78118,13,33,12
03/04/2018,78120,7,37,14
03/04/2018,78123,15,33,14
03/04/2018,78124,23,29,17
03/04/2018,78125,8,37,14
03/04/2018,78126,18,31,15
03/04/2018,78128,8,37,14
03/04/2018,78133,15,33,14
03/04/2018,78138,15,33,14
03/04/2018,78140,14,33,14
03/04/2018,78143,10,35,15
03/04/2018,78146,20,30,15
03/04/2018,78147,11,35,12
03/04/2018,78152,12,33,14
03/04/2018,78158,16,32,15
03/04/2018,78160,9,36,15
03/04/2018,78162,8,37,14
03/04/2018,78163,12,36,12
03/04/2018,78164,7,37,14
03/04/2018,78165,12,34,14
03/04/2018,78168,10,36,14
03/04/2018,78171,11,38,12
03/04/2018,78172,17,33,14
03/04/2018,78185,12,35,12
03/04/2018,78188,11,35,12
03/04/2018,78189,13,33,14
03/04/2018,78190,19,30,15
03/04/2018,78192,12,35,12
03/04/2018,78193,9,36,14
03/04/2018,78194,11,37,12
03/04/2018,78196,12,33,14
03/04/2018,78202,12,33,12
03/04/2018,78206,14,33,14
03/04/2018,78208,11,35,14
03/04/2018,78209,9,37,14
03/04/2018,78217,13,33,12
03/04/2018,78220,10,37,14
03/04/2018,78224,15,33,15
03/04/2018,78227,13,34,14
03/04/2018,78230,12,33,12
03/04/2018,78231,13,34,12
03/04/2018,78233,13,33,14
03/04/2018,78234,13,34,12
03/04/2018,78236,11,35,12
03/04/2018,78237,12,35,12
03/04/2018,78238,13,33,14
03/04/2018,78239,13,33,12
03/04/2018,78242,12,33,15
03/04/2018,78245,13,34,12
03/04/2018,78246,13,33,12
03/04/2018,78251,15,32,15
03/04/2018,78255,12,33,12
03/04/2018,78261,13,34,14
03/04/2018,78262,10,36,12
03/04/2018,78263,11,37,12
03/04/2018,78264,11,37,12
03/04/2018,78265,11,35,12
03/04/2018,78267,12,33,12
03/04/2018,78269,9,37,14
03/04/2018,78276,12,34,12
03/04/2018,78278,11,34,12
03/04/2018,78281,12,34,12
03/04/2018,78283,11,37,12
03/04/2018,78285,11,36,12
03/04/2018,78289,11,37,12
03/04/2018,78290,13,33,12
03/04/2018,78291,13,33,12
03/04/2018,78296,12,33,12
03/04/2018,78297,11,35,15
03/04/2018,78299,13,33,14
03/04/2018,78300,12,34,12
03/04/2018,78302,11,38,12
03/04/2018,78305,13,33,14
03/04/2018,78307,10,38,12
03/04/2018,78310,11,37,12
03/04/2018,78311,23,29,17
03/04/2018,78314,12,33,12
03/04/2018,78317,12,33,12
03/04/2018,78320,12,34,12
03/04/2018,78321,11,35,14
03/04/2018,78322,14,34,17
03/04/2018,78324,13,33,12
03/04/2018,78325,12,34,12
03/04/2018,78327,13,33,12
03/04/2018,78329,12,34,12
03/04/2018,78334,9,36,14
03/04/2018,78335,13,33,12
03/04/2018,78337,12,34,12
03/04/2018,78343,12,33,15
03/04/2018,78344,12,35,12
03/04/2018,78346,12,35,12
03/04/2018,78349,8,38,14
03/04/2018,78350,17,31,15
03/04/2018,78354,13,33,12
03/04/2018,78356,10,35,15
03/04/2018,78358,20,31,15
03/04/2018,78361,13,33,12
03/04/2018,78362,13,33,12
03/04/2018,78364,12,34,12
03/04/2018,78366,11,35,14
03/04/2018,78367,15,32,15
03/04/2018,78368,12,33,14
03/04/2018,78372,16,32,15
03/04/2018,78380,13,33,14
03/04/2018,78381,11,37,12
03/04/2018,78382,15,33,14
03/04/2018,78383,10,35,14
03/04/2018,78384,14,33,14
03/04/2018,78385,13,34,12
03/04/2018,78389,11,36,12
03/04/2018,78391,13,33,12
03/04/2018,78396,19,30,15
03/04/2018,78397,9,36,14
03/04/2018,78398,10,37,12
03/04/2018,78401,13,33,14
03/04/2018,78402,12,33,12
03/04/2018,78403,13,33,14
03/04/2018,78404,11,36,12
03/04/2018,78406,9,35,15
03/04/2018,78407,10,38,12
03/04/2018,78410,12,33,12
03/04/2018,78413,12,36,12
03/04/2018,78415,12,34,14
03/04/2018,78416,12,33,12
03/04/2018,78417,12,35,12
03/04/2018,78418,20,30,15
03/04/2018,78420,10,36,12
03/04/2018,78423,10,35,15
03/04/2018,78431,14,33,14
03/04/2018,78437,12,33,12
03/04/2018,78439,12,35,12
03/04/2018,78440,14,33,14
03/04/2018,78442,11,34,14
03/04/2018,78443,11,35,14
03/04/2018,78444,12,35,12
03/04/2018,78451,13,33,14
03/04/2018,78455,13,33,15
03/04/2018,78460,12,33,12
03/04/2018,78464,7,37,14
03/04/2018,78465,12,36,12
03/04/2018,78466,14,33,14
03/04/2018,78470,8,37,14
03/04/2018,78472,9,37,14
03/04/2018,78474,12,36,12
03/04/2018,78475,11,35,12
03/04/2018,78478,9,37,14
03/04/2018,78481,17,31,15
03/04/2018,78484,13,34,12
03/04/2018,78486,10,37,12
03/04/2018,78490,12,35,14
03/04/2018,78497,10,38,12
03/04/2018,78498,16,33,14
03/04/2018,78499,7,38,14
03/04/2018,78501,13,33,12
03/04/2018,78502,17,31,15
03/04/2018,78503,11,34,12
03/04/2018,78505,12,36,12
03/04/2018,78506,9,37,14
03/04/2018,78513,10,36,12
03/04/2018,78516,10,38,12
03/04/2018,78517,9,37,14
03/04/2018,78518,12,33,15
03/04/2018,78520,11,37,12
03/04/2018,78522,7,37,14
03/04/2018,78524,14,32,15
03/04/2018,78528,13,33,12
03/04/2018,78530,12,34,12
03/04/2018,78531,13,34,12
03/04/2018,78536,12,33,12
03/04/2018,78537,7,38,14
03/04/2018,78545,12,33,15
03/04/2018,78548,9,36,14
03/04/2018,78550,12,34,14
03/04/2018,78551,19,32,15
03/04/2018,78557,9,37,14
03/04/2018,78558,12,35,12
03/04/2018,78559,12,35,12
03/04/2018,78561,9,35,14
03/04/2018,78562,10,38,12
03/04/2018,78564,9,38,14
03/04/2018,78565,12,35,12
03/04/2018,78567,13,33,12
03/04/2018,78569,8,38,14
03/04/2018,78571,14,33,14
03/04/2018,78575,10,36,15
03/04/2018,78576,10,36,14
03/04/2018,78586,22,30,15
03/04/2018,78588,11,34,14
03/04/2018,78590,8,37,14
03/04/2018,78591,12,35,12
03/04/2018,78597,13,33,12
03/04/2018,78601,7,38,14
03/04/2018,78605,11,36,12
03/04/2018,78606,11,37,12
03/04/2018,78608,12,34,12
03/04/2018,78609,13,34,14
03/04/2018,78615,12,34,14
03/04/2018,78616,12,34,12
03/04/2018,78618,12,36,12
03/04/2018,78620,11,34,15
03/04/2018,78621,11,35,14
03/04/2018,78623,11,35,14
03/04/2018,78624,15,34,14
03/04/2018,78638,14,34,14
03/04/2018,78640,16,32,17
03/04/2018,78642,14,33,14
03/04/2018,78643,14,33,14
03/04/2018,78644,9,35,14
03/04/2018,78646,15,33,17
03/04/2018,78647,13,34,12
03/04/2018,78650,18,30,15
03/04/2018,78653,11,35,14
03/04/2018,78655,8,37,14
03/04/2018,78668,12,34,12
03/04/2018,78672,14,33,14
03/04/2018,78674,12,34,14
03/04/2018,78677,13,34,12
03/04/2018,78681,11,35,12
03/04/2018,78683,11,35,14
03/04/2018,78686,16,32,17
03/04/2018,78688,10,35,15
03/04/2018,91001,11,36,12
03/04/2018,91016,10,36,14
03/04/2018,91017,9,37,14
03/04/2018,91021,13,35,15
03/04/2018,91022,11,36,12
03/04/2018,91027,18,31,19
03/04/2018,91035,10,37,14
03/04/2018,91037,16,34,14
03/04/2018,91038,11,37,14
03/04/2018,91041,13,36,14
03/04/2018,91044,16,33,17
03/04/2018,91045,15,35,14
03/04/2018,91047,13,35,14
03/04/2018,91064,16,33,17
03/04/2018,91067,11,36,12
03/04/2018,91069,10,36,12
03/04/2018,91075,11,36,12
03/04/2018,91079,11,36,12
03/04/2018,91080,12,36,12
03/04/2018,91081,10,37,14
03/04/2018,91085,12,36,14
03/04/2018,91086,18,34,15
03/04/2018,91093,8,36,14
03/04/2018,91095,13,36,14
03/04/2018,91097,18,31,17
03/04/2018,91098,11,37,14
03/04/2018,91099,12,36,12
03/04/2018,91100,11,36,12
03/04/2018,91103,16,35,15
03/04/2018,91105,11,37,14
03/04/2018,91106,11,37,14
03/04/2018,91109,11,37,14
03/04/2018,91111,10,36,15
03/04/2018,91112,11,36,12
03/04/2018,91114,17,31,17
03/04/2018,91115,12,36,15
03/04/2018,91121,10,36,12
03/04/2018,91122,12,35,15
03/04/2018,91129,12,36,14
03/04/2018,91130,11,37,14
03/04/2018,91131,11,36,14
03/04/2018,91132,11,36,14
03/04/2018,91135,15,35,14
03/04/2018,91136,16,33,17
03/04/2018,91137,11,36,12
03/04/2018,91145,10,37,14
03/04/2018,91148,11,37,14
03/04/2018,91156,13,36,14
03/04/2018,91159,16,35,14
03/04/2018,91161,18,32,17
03/04/2018,91174,19,33,15
03/04/2018,91175,9,38,14
03/04/2018,91179,18,34,15
03/04/2018,91180,12,35,14
03/04/2018,91182,19,33,15
03/04/2018,91184,11,36,12
03/04/2018,91186,10,36,15
03/04/2018,91191,17,31,19
03/04/2018,91195,13,35,14
03/04/2018,91198,12,36,14
03/04/2018,91200,9,38,14
03/04/2018,91201,17,32,17
03/04/2018,91204,17,34,15
03/04/2018,91207,12,36,15
03/04/2018,91215,17,31,17
03/04/2018,91216,16,33,17
03/04/2018,91222,10,36,12
03/04/2018,91223,11,37,14
03/04/2018,91225,19,33,17
03/04/2018,91226,11,37,14
03/04/2018,91228,19,33,17
03/04/2018,91232,12,35,14
03/04/2018,91235,17,33,17
03/04/2018,91240,11,36,12
03/04/2018,91243,12,36,15
03/04/2018,91244,16,35,14
03/04/2018,91247,10,38,14
03/04/2018,91248,11,36,12
03/04/2018,91249,9,37,15
03/04/2018,91272,11,36,15
03/04/2018,91273,11,36,12
03/04/2018,91274,10,36,15
03/04/2018,91275,10,36,15
03/04/2018,91284,10,38,14
03/04/2018,91286,18,33,17
03/04/2018,91292,13,35,14
03/04/2018,91293,12,36,14
03/04/2018,91294,11,36,14
03/04/2018,91312,15,32,17
03/04/2018,91315,14,35,14
03/04/2018,91318,12,36,14
03/04/2018,91319,11,36,15
03/04/2018,91326,17,32,17
03/04/2018,91330,13,36,14
03/04/2018,91332,15,35,15
03/04/2018,91333,14,35,15
03/04/2018,91338,9,37,15
03/04/2018,91339,14,35,15
03/04/2018,91340,19,34,15
03/04/2018,91345,17,33,17
03/04/2018,91347,15,34,15
03/04/2018,91359,11,36,12
03/04/2018,91363,13,35,15
03/04/2018,91374,11,36,12
03/04/2018,91376,14,35,14
03/04/2018,91377,18,32,17
03/04/2018,91378,11,36,14
03/04/2018,91386,17,34,15
03/04/2018,91390,11,36,14
03/04/2018,91393,11,37,14
03/04/2018,91399,11,36,12
03/04/2018,91405,11,36,14
03/04/2018,91408,12,35,14
03/04/2018,91411,9,36,15
03/04/2018,91412,13,35,14
03/04/2018,91414,11,36,14
03/04/2018,91421,16,32,19
03/04/2018,91425,15,34,15
03/04/2018,91432,18,32,19
03/04/2018,91433,11,37,12
03/04/2018,91434,17,33,17
03/04/2018,91435,18,33,15
03/04/2018,91441,15,34,14
03/04/2018,91457,14,35,15
03/04/2018,91458,14,34,17
03/04/2018,91461,13,35,15
03/04/2018,91463,10,36,12
03/04/2018,91468,17,33,15
03/04/2018,91469,11,36,12
03/04/2018,91471,13,35,17
03/04/2018,91473,11,36,12
03/04/2018,91477,16,34,17
03/04/2018,91479,21,31,19
03/04/2018,91482,8,37,14
03/04/2018,91494,16,34,15
03/04/2018,91495,10,37,14
03/04/2018,91507,10,36,12
03/04/2018,91508,11,36,12
03/04/2018,91511,10,36,14
03/04/2018,91514,17,32,17
03/04/2018,91519,10,37,14
03/04/2018,91521,18,33,17
03/04/2018,91525,10,38,14
03/04/2018,91526,11,36,12
03/04/2018,91533,11,36,12
03/04/2018,91534,13,34,17
03/04/2018,91538,11,35,15
03/04/2018,91540,10,37,14
03/04/2018,91544,11,36,12
03/04/2018,91546,9,37,14
03/04/2018,91547,10,37,14
03/04/2018,91549,17,34,17
03/04/2018,91552,14,35,15
03/04/2018,91553,19,33,15
03/04/2018,91556,11,37,14
03/04/2018,91560,12,35,15
03/04/2018,91568,10,37,14
03/04/2018,91570,16,34,15
03/04/2018,91573,18,33,15
03/04/2018,91577,18,33,15
03/04/2018,91578,11,36,14
03/04/2018,91579,14,35,14
03/04/2018,91581,12,36,14
03/04/2018,91587,16,33,17
03/04/2018,91589,17,33,17
03/04/2018,91593,10,37,14
03/04/2018,91599,14,35,14
03/04/2018,91600,18,33,17
03/04/2018,91602,11,37,14
03/04/2018,91613,11,36,14
03/04/2018,91617,18,32,17
03/04/2018,91619,12,36,14
03/04/2018,91629,11,36,12
03/04/2018,91630,9,37,14
03/04/2018,91631,18,31,17
03/04/2018,91634,10,37,14
03/04/2018,91635,14,33,17
03/04/2018,91639,12,36,12
03/04/2018,91645,18,32,17
03/04/2018,91648,17,35,15
03/04/2018,91649,16,35,14
03/04/2018,91654,13,35,14
03/04/2018,91657,17,31,19
03/04/2018,91659,18,33,15
03/04/2018,91661,15,34,17
03/04/2018,91662,10,37,14
03/04/2018,91665,15,34,15
03/04/2018,91666,14,35,17
03/04/2018,91667,16,33,17
03/04/2018,91671,11,36,12
03/04/2018,91679,11,35,15
03/04/2018,91685,15,33,17
03/04/2018,91687,17,33,17
03/04/2018,91689,20,31,19
03/04/2018,91691,18,31,19
03/04/2018,91692,13,35,15
03/04/2018,92002,21,31,19
03/04/2018,92004,31,28,17
03/04/2018,92007,25,29,19
03/04/2018,92009,29,27,17
03/04/2018,92012,23,28,17
03/04/2018,92014,23,29,19
03/04/2018,92019,20,31,19
03/04/2018,92020,23,29,19
03/04/2018,92022,17,31,17
03/04/2018,92023,20,31,19
03/04/2018,92024,31,27,19
03/04/2018,92025,28,28,17
03/04/2018,92026,31,26,17
03/04/2018,92032,22,30,19
03/04/2018,92033,21,30,17
03/04/2018,92035,29,27,17
03/04/2018,92036,30,29,17
03/04/2018,92040,21,28,19
03/04/2018,92044,33,26,19
03/04/2018,92046,23,28,19
03/04/2018,92047,17,31,17
03/04/2018,92048,19,31,17
03/04/2018,92049,26,28,19
03/04/2018,92050,27,29,17
03/04/2018,92051,35,25,19
03/04/2018,92060,20,30,17
03/04/2018,92062,29,27,17
03/04/2018,92063,23,30,17
03/04/2018,92064,23,30,17
03/04/2018,92071,22,30,19
03/04/2018,92072,19,30,17
03/04/2018,92073,27,28,17
03/04/2018,92075,24,28,19
03/04/2018,92076,19,30,17
03/04/2018,92077,17,31,17
03/04/2018,92078,30,29,17
03/04/2018,93001,36,29,19
03/04/2018,93005,28,30,19
03/04/2018,93006,30,29,19
03/04/2018,93007,29,30,19
03/04/2018,93008,32,30,20
03/04/2018,93010,25,30,19
03/04/2018,93013,31,29,19
03/04/2018,93014,25,30,19
03/04/2018,93015,24,30,19
03/04/2018,93027,34,30,19
03/04/2018,93029,32,30,19
03/04/2018,93030,31,30,19
03/04/2018,93031,30,29,17
03/04/2018,93032,25,30,19
03/04/2018,93033,25,29,19
03/04/2018,93039,31,29,17
03/04/2018,93045,31,29,19
03/04/2018,93046,25,30,19
03/04/2018,93047,25,30,19
03/04/2018,93048,30,29,19
03/04/2018,93049,26,30,19
03/04/2018,93050,25,30,19
03/04/2018,93051,25,29,19
03/04/2018,93053,28,30,19
03/04/2018,93055,34,29,19
03/04/2018,93057,25,30,19
03/04/2018,93059,31,30,19
03/04/2018,93061,32,28,19
03/04/2018,93062,25,30,19
03/04/2018,93063,29,29,19
03/04/2018,93064,26,30,19
