Code du Département;Date;Nb actuellement hospitalisés;Nb actuellement en soins intensifs;Total retour à domicile;Total Décès;Code région;Code ISO 3166 de la zone;Nom région;Nom département;Sexe;geo_point_2d;HospConv;SSR_USLD;autres;Nb Quotidien Admis Hospitalisation;Nb Quotidien Admis Réanimation;Nb Quotidien Décès;Nb Quotidien Retour à Domicile
22;2022-12-27;130;8;5132;537;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;111.0;10.0;1.0;9;1;2;13
22;2022-12-28;61;0;2714;248;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;55.0;5.0;1.0;;;;
56;2022-12-28;149;3;6211;819;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;128.0;17.0;1.0;6;0;2;9
56;2022-12-28;79;0;3155;358;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;66.0;12.0;1.0;;;;
35;2022-12-29;324;23;10280;1289;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;261.0;31.0;9.0;10;2;2;36
22;2023-02-02;36;2;5442;549;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;29.0;4.0;1.0;1;0;0;0
29;2023-02-03;58;4;3798;471;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;29.0;23.0;2.0;;;;
35;2023-02-05;61;6;5314;773;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;44.0;11.0;0.0;;;;
29;2023-02-09;80;3;3810;328;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;42.0;34.0;1.0;;;;
35;2023-02-09;95;7;10963;1362;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;76.0;12.0;0.0;1;0;0;9
56;2023-02-10;29;0;3347;368;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;22.0;7.0;0.0;;;;
35;2023-02-11;52;7;5376;774;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;39.0;6.0;0.0;;;;
35;2023-02-12;52;7;5376;774;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;39.0;6.0;0.0;;;;
56;2023-02-12;37;1;3157;487;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;23.0;12.0;1.0;;;;
56;2023-02-14;24;0;3356;368;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;18.0;6.0;0.0;;;;
35;2023-01-04;167;2;5253;564;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;132.0;26.0;7.0;;;;
56;2023-01-05;74;1;3047;464;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;69.0;4.0;0.0;;;;
35;2023-01-11;263;20;10544;1332;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;196.0;39.0;8.0;8;2;1;8
29;2022-12-30;152;12;3545;455;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;110.0;26.0;4.0;;;;
22;2022-05-17;37;1;1651;223;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;23.0;11.0;2.0;;;;
22;2022-05-17;43;0;1835;207;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;32.0;7.0;4.0;;;;
35;2022-05-17;276;16;7680;1099;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;178.0;79.0;3.0;6;0;2;14
22;2022-05-18;35;0;1657;224;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;24.0;9.0;2.0;;;;
29;2022-05-18;89;2;2094;226;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;52.0;33.0;2.0;;;;
56;2022-05-18;60;4;2203;385;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;43.0;13.0;0.0;;;;
56;2022-05-20;57;6;2216;385;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;38.0;13.0;0.0;;;;
29;2022-05-21;91;2;2105;226;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;52.0;35.0;2.0;;;;
35;2022-05-23;106;3;3935;476;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;75.0;26.0;2.0;;;;
35;2022-05-25;99;14;3818;628;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;69.0;15.0;1.0;;;;
56;2022-05-25;37;3;2324;301;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;20.0;13.0;1.0;;;;
35;2022-05-26;198;19;7819;1109;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;136.0;40.0;3.0;7;2;1;8
22;2022-05-28;49;1;3589;437;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;34.0;7.0;7.0;1;0;0;1
56;2022-06-03;33;1;2341;302;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;21.0;10.0;1.0;;;;
35;2022-06-04;86;13;3853;631;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;56.0;16.0;1.0;;;;
56;2022-06-09;31;2;2359;303;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;20.0;8.0;1.0;;;;
29;2022-06-10;94;4;2193;231;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;52.0;36.0;2.0;;;;
29;2023-01-03;306;25;7305;783;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;211.0;65.0;5.0;29;7;1;24
56;2023-01-03;72;1;3042;464;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;66.0;5.0;0.0;;;;
35;2023-01-08;144;0;5292;569;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;116.0;22.0;6.0;;;;
22;2023-01-11;40;0;2812;250;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;37.0;2.0;1.0;;;;
22;2023-01-14;40;5;2494;290;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;34.0;1.0;0.0;;;;
29;2023-01-19;218;11;7587;797;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;136.0;67.0;4.0;13;0;1;17
56;2023-01-26;52;0;3299;367;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;37.0;14.0;1.0;;;;
29;2023-01-28;68;4;3783;470;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;38.0;24.0;2.0;;;;
35;2023-01-28;63;10;5310;765;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;43.0;10.0;0.0;;;;
29;2022-07-30;106;7;2604;387;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;78.0;19.0;2.0;;;;
29;2022-08-01;98;7;2621;387;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;70.0;19.0;2.0;;;;
22;2022-08-08;36;0;1938;249;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;27.0;3.0;6.0;;;;
29;2022-08-08;89;5;2675;395;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;61.0;21.0;2.0;;;;
56;2022-08-08;65;3;2551;420;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;54.0;8.0;0.0;;;;
56;2022-08-10;115;6;5286;749;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;87.0;21.0;1.0;8;0;1;13
22;2022-08-11;34;0;1952;251;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;26.0;2.0;6.0;;;;
35;2022-08-19;94;16;4345;660;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;65.0;13.0;0.0;;;;
56;2022-08-19;51;3;2595;422;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;38.0;10.0;0.0;;;;
22;2022-08-20;62;2;4199;485;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;45.0;3.0;12.0;1;0;0;0
